elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10.000001, 10.000001, 569232, 388, 1040.7, 1026, 1495, 1833, 2697, 7859, 0
20.000389, 10.000388, 464426, 381, 1049.5, 1030, 1508, 1874, 2854, 13631, 0
30.000407, 10.000018, 467084, 386, 1049.7, 1031, 1504, 1863, 2948, 38222, 0
40.000395, 9.999988, 464912, 386, 1061.9, 1040, 1534, 1924, 3141, 38222, 0
50.000381, 9.999986, 459477, 371, 1061.7, 1039, 1534, 1916, 3195, 13316, 0
60.000791, 10.00041, 457945, 376, 1067.3, 1045, 1537, 1924, 3614, 36416, 0
70.000388, 9.999597, 448794, 379, 1084.5, 1053, 1589, 2076, 4415, 38885, 0
80.000581, 10.000193, 463215, 393, 1069.3, 1050, 1543, 1926, 3237, 9083, 0
90.000402, 9.999821, 453038, 389, 1074.1, 1050, 1549, 1944, 3592, 20146, 0
100.000401, 9.999999, 446897, 366, 1099.1, 1059, 1646, 2331, 4278, 58286, 0
110.000417, 10.000016, 457246, 376, 1075.5, 1051, 1554, 1966, 3890, 15942, 0
120.000409, 9.999992, 457735, 394, 1075.7, 1051, 1565, 1972, 3689, 13006, 0
130.000449, 10.00004, 441870, 381, 1100.1, 1057, 1648, 2328, 5325, 24450, 0
140.000394, 9.999945, 467940, 377, 1067.8, 1045, 1549, 1969, 3350, 11792, 0
150.0004, 10.000006, 450545, 377, 1076.4, 1051, 1565, 1991, 3646, 12848, 0
160.000392, 9.999992, 446273, 383, 1100.7, 1059, 1662, 2342, 4607, 35964, 0
170.00039, 9.999998, 466861, 369, 1074.5, 1050, 1556, 1973, 3733, 21838, 0
180.000406, 10.000016, 446292, 395, 1071.3, 1046, 1554, 1965, 3715, 12843, 0
190.000412, 10.000006, 449328, 374, 1100.5, 1056, 1651, 2307, 6400, 16781, 0
200.000382, 9.99997, 457587, 375, 1069.8, 1045, 1545, 1957, 3781, 12387, 0
210.000403, 10.000021, 452310, 373, 1077.8, 1051, 1566, 2002, 3667, 20959, 0
220.000447, 10.000044, 447780, 367, 1098.3, 1058, 1641, 2322, 4660, 16428, 0
230.000387, 9.99994, 465947, 377, 1066.6, 1046, 1542, 1919, 3152, 14019, 0
240.000397, 10.00001, 453522, 388, 1076.2, 1052, 1557, 1963, 3457, 18403, 0
250.000379, 9.999982, 444308, 378, 1102.7, 1061, 1655, 2340, 4647, 18403, 0
260.000385, 10.000006, 456117, 373, 1073.8, 1049, 1558, 1957, 3270, 22860, 0
270.000385, 10.0, 457763, 373, 1076.0, 1051, 1570, 1984, 3506, 11958, 0
280.00041, 10.000025, 444357, 379, 1097.9, 1059, 1638, 2319, 4396, 17219, 0
290.000409, 9.999999, 461497, 389, 1078.3, 1050, 1556, 1975, 4967, 16359, 0
300.000385, 9.999976, 451291, 374, 1076.4, 1050, 1562, 1973, 3536, 12721, 0
310.000409, 10.000024, 451693, 359, 1095.4, 1057, 1639, 2289, 4334, 13523, 0
320.0004, 9.999991, 459333, 364, 1074.0, 1052, 1557, 1952, 3227, 12342, 0
330.00038, 9.99998, 446466, 364, 1082.3, 1056, 1571, 1991, 3971, 12607, 0
340.000409, 10.000029, 444328, 369, 1100.5, 1062, 1651, 2293, 4606, 12870, 0
350.000385, 9.999976, 466134, 399, 1068.6, 1046, 1546, 1948, 3697, 16146, 0
360.000383, 9.999998, 448868, 387, 1077.3, 1052, 1563, 1986, 3762, 12524, 0
370.000389, 10.000006, 451577, 382, 1097.3, 1059, 1650, 2276, 3946, 16753, 0
380.000391, 10.000002, 458675, 386, 1072.5, 1050, 1560, 1955, 3150, 14393, 0
390.000426, 10.000035, 444370, 381, 1084.0, 1055, 1574, 2019, 4707, 14958, 0
400.000389, 9.999963, 454225, 398, 1097.4, 1060, 1639, 2283, 4266, 13488, 0
410.000393, 10.000004, 452233, 378, 1078.1, 1053, 1558, 1963, 3782, 20815, 0
420.000389, 9.999996, 456162, 388, 1072.8, 1051, 1553, 1964, 3235, 20713, 0
430.000546, 10.000157, 443202, 394, 1101.1, 1058, 1655, 2308, 4789, 13387, 0
440.000402, 9.999856, 466654, 385, 1068.1, 1045, 1543, 1937, 3371, 16379, 0
450.000404, 10.000002, 450977, 387, 1075.9, 1051, 1550, 1935, 3805, 20650, 0
460.000389, 9.999985, 448885, 390, 1097.8, 1060, 1644, 2274, 3955, 16260, 0
