elapsed, window, total, successful, failed
9.999915, 9.999915, 246111, 246111, 0
20.000663, 10.000748, 219248, 219248, 0
30.000689, 10.000026, 216380, 216380, 0
40.000621, 9.999932, 216392, 216392, 0
50.000628, 10.000007, 216928, 216928, 0
60.000627, 9.999999, 212010, 212010, 0
70.000664, 10.000037, 215548, 215548, 0
80.000647, 9.999983, 215510, 215510, 0
90.000633, 9.999986, 211204, 211204, 0
100.000642, 10.000009, 214338, 214338, 0
110.000698, 10.000056, 215035, 215035, 0
120.000681, 9.999983, 212375, 212375, 0
130.000629, 9.999948, 214517, 214517, 0
140.000625, 9.999996, 214813, 214813, 0
150.000634, 10.000009, 212333, 212333, 0
160.000694, 10.00006, 213137, 213137, 0
170.000678, 9.999984, 214972, 214972, 0
180.000668, 9.99999, 213534, 213534, 0
190.000638, 9.99997, 214822, 214822, 0
200.000652, 10.000014, 216624, 216624, 0
210.000653, 10.000001, 209132, 209132, 0
220.000663, 10.00001, 216056, 216056, 0
230.00065, 9.999987, 214931, 214931, 0
240.000653, 10.000003, 212831, 212831, 0
250.000743, 10.00009, 216017, 216017, 0
260.000644, 9.999901, 216250, 216250, 0
270.00069, 10.000046, 212937, 212937, 0
280.000721, 10.000031, 213022, 213022, 0
290.000647, 9.999926, 215548, 215548, 0
300.000678, 10.000031, 212807, 212807, 0
301.005322, 1.004644, 1673, 1673, 0
