elapsed, window, total, successful, failed
10.00002, 10.00002, 270283, 270283, 0
20.000626, 10.000606, 246107, 246107, 0
30.00065, 10.000024, 243322, 243322, 0
40.000653, 10.000003, 240868, 240868, 0
50.000636, 9.999983, 239320, 239320, 0
60.00065, 10.000014, 239136, 239136, 0
70.000646, 9.999996, 239359, 239359, 0
80.000661, 10.000015, 235997, 235997, 0
90.000636, 9.999975, 236429, 236429, 0
100.000668, 10.000032, 239490, 239490, 0
110.000704, 10.000036, 234012, 234012, 0
120.000652, 9.999948, 237025, 237025, 0
130.000628, 9.999976, 240028, 240028, 0
140.000642, 10.000014, 234172, 234172, 0
150.000649, 10.000007, 236491, 236491, 0
160.000673, 10.000024, 238567, 238567, 0
170.000625, 9.999952, 233368, 233368, 0
180.000624, 9.999999, 237652, 237652, 0
190.000623, 9.999999, 240052, 240052, 0
200.000643, 10.00002, 234621, 234621, 0
210.000626, 9.999983, 236751, 236751, 0
220.000653, 10.000027, 238671, 238671, 0
230.000637, 9.999984, 236905, 236905, 0
240.000631, 9.999994, 235964, 235964, 0
250.000645, 10.000014, 238230, 238230, 0
260.000617, 9.999972, 236837, 236837, 0
270.000651, 10.000034, 237452, 237452, 0
280.000659, 10.000008, 236974, 236974, 0
290.000659, 10.0, 235102, 235102, 0
300.000624, 9.999965, 237857, 237857, 0
310.000643, 10.000019, 239003, 239003, 0
320.000692, 10.000049, 236413, 236413, 0
330.000679, 9.999987, 235774, 235774, 0
340.000639, 9.99996, 238283, 238283, 0
350.000645, 10.000006, 235867, 235867, 0
360.000662, 10.000017, 236459, 236459, 0
370.000716, 10.000054, 238655, 238655, 0
380.000671, 9.999955, 235192, 235192, 0
390.000619, 9.999948, 235391, 235391, 0
400.000629, 10.00001, 237205, 237205, 0
410.000639, 10.00001, 237370, 237370, 0
420.000635, 9.999996, 235940, 235940, 0
430.000628, 9.999993, 238713, 238713, 0
440.000674, 10.000046, 237234, 237234, 0
450.00066, 9.999986, 235936, 235936, 0
460.000647, 9.999987, 238087, 238087, 0
470.000648, 10.000001, 236511, 236511, 0
480.000653, 10.000005, 236762, 236762, 0
490.000648, 9.999995, 238423, 238423, 0
500.000624, 9.999976, 234631, 234631, 0
510.000668, 10.000044, 238198, 238198, 0
520.000649, 9.999981, 240858, 240858, 0
530.000638, 9.999989, 235596, 235596, 0
540.000619, 9.999981, 237197, 237197, 0
550.00067, 10.000051, 239370, 239370, 0
560.000622, 9.999952, 236461, 236461, 0
570.000634, 10.000012, 236300, 236300, 0
