elapsed, window, total, successful, failed
9.999843, 9.999843, 220519, 220519, 0
20.000377, 10.000534, 202867, 202867, 0
30.000389, 10.000012, 200210, 200210, 0
40.00037, 9.999981, 201769, 201769, 0
50.000372, 10.000002, 199927, 199927, 0
60.000352, 9.99998, 196854, 196854, 0
70.000331, 9.999979, 198685, 198685, 0
80.000347, 10.000016, 198829, 198829, 0
90.000368, 10.000021, 197991, 197991, 0
100.000335, 9.999967, 198629, 198629, 0
110.000338, 10.000003, 200401, 200401, 0
120.000355, 10.000017, 194798, 194798, 0
130.000341, 9.999986, 198355, 198355, 0
140.000381, 10.00004, 199302, 199302, 0
150.000334, 9.999953, 193030, 193030, 0
160.000341, 10.000007, 198777, 198777, 0
170.000338, 9.999997, 197355, 197355, 0
180.000332, 9.999994, 192878, 192878, 0
190.000353, 10.000021, 198157, 198157, 0
200.000339, 9.999986, 198468, 198468, 0
210.000394, 10.000055, 194486, 194486, 0
220.000332, 9.999938, 199438, 199438, 0
230.000335, 10.000003, 200765, 200765, 0
240.000407, 10.000072, 195098, 195098, 0
250.000363, 9.999956, 199979, 199979, 0
260.000395, 10.000032, 199744, 199744, 0
270.000354, 9.999959, 196213, 196213, 0
280.000379, 10.000025, 200499, 200499, 0
290.000348, 9.999969, 201165, 201165, 0
300.000334, 9.999986, 194514, 194514, 0
310.000332, 9.999998, 199278, 199278, 0
320.000339, 10.000007, 196521, 196521, 0
330.000339, 10.0, 195258, 195258, 0
340.000343, 10.000004, 198540, 198540, 0
350.000349, 10.000006, 199051, 199051, 0
360.000333, 9.999984, 194258, 194258, 0
370.000382, 10.000049, 198133, 198133, 0
380.000355, 9.999973, 198826, 198826, 0
390.000327, 9.999972, 196132, 196132, 0
400.000344, 10.000017, 199994, 199994, 0
410.000327, 9.999983, 201350, 201350, 0
420.000336, 10.000009, 195120, 195120, 0
430.000358, 10.000022, 198062, 198062, 0
440.000331, 9.999973, 198577, 198577, 0
450.000348, 10.000017, 195133, 195133, 0
460.000344, 9.999996, 199475, 199475, 0
470.000383, 10.000039, 201401, 201401, 0
480.000328, 9.999945, 194650, 194650, 0
490.000325, 9.999997, 200771, 200771, 0
500.000355, 10.00003, 199302, 199302, 0
510.000325, 9.99997, 195544, 195544, 0
520.000373, 10.000048, 198879, 198879, 0
530.000325, 9.999952, 198288, 198288, 0
540.000375, 10.00005, 195663, 195663, 0
550.00036, 9.999985, 198300, 198300, 0
560.000356, 9.999996, 200010, 200010, 0
570.000373, 10.000017, 195450, 195450, 0
580.00035, 9.999977, 199182, 199182, 0
590.000333, 9.999983, 199682, 199682, 0
600.000356, 10.000023, 194865, 194865, 0
610.000374, 10.000018, 200878, 200878, 0
620.000336, 9.999962, 200317, 200317, 0
630.000378, 10.000042, 195472, 195472, 0
640.000368, 9.99999, 200184, 200184, 0
650.000355, 9.999987, 199255, 199255, 0
660.000393, 10.000038, 194369, 194369, 0
670.000342, 9.999949, 197919, 197919, 0
680.000379, 10.000037, 199279, 199279, 0
690.000332, 9.999953, 193961, 193961, 0
700.000399, 10.000067, 197975, 197975, 0
710.000359, 9.99996, 199389, 199389, 0
720.000338, 9.999979, 194356, 194356, 0
730.000476, 10.000138, 198919, 198919, 0
740.000335, 9.999859, 199161, 199161, 0
750.000338, 10.000003, 194752, 194752, 0
760.000354, 10.000016, 198006, 198006, 0
770.006832, 10.006478, 200256, 200256, 0
780.000396, 9.993564, 193255, 193255, 0
790.000329, 9.999933, 198207, 198207, 0
800.000363, 10.000034, 200184, 200184, 0
810.000336, 9.999973, 193742, 193742, 0
820.000329, 9.999993, 199666, 199666, 0
830.000351, 10.000022, 196861, 196861, 0
840.000338, 9.999987, 194769, 194769, 0
850.000347, 10.000009, 199224, 199224, 0
860.000439, 10.000092, 198841, 198841, 0
870.000337, 9.999898, 193528, 193528, 0
880.000363, 10.000026, 198722, 198722, 0
890.000328, 9.999965, 199542, 199542, 0
900.000355, 10.000027, 194878, 194878, 0
910.000367, 10.000012, 196878, 196878, 0
920.000366, 9.999999, 198908, 198908, 0
930.000342, 9.999976, 195137, 195137, 0
940.00037, 10.000028, 197869, 197869, 0
950.00035, 9.99998, 200750, 200750, 0
960.00037, 10.00002, 195060, 195060, 0
970.00033, 9.99996, 198222, 198222, 0
980.000345, 10.000015, 199311, 199311, 0
990.000336, 9.999991, 195164, 195164, 0
1000.00035, 10.000014, 199822, 199822, 0
1010.000344, 9.999994, 199382, 199382, 0
1020.000338, 9.999994, 193774, 193774, 0
1030.000359, 10.000021, 198125, 198125, 0
1040.00033, 9.999971, 199273, 199273, 0
1050.000361, 10.000031, 177516, 177516, 0
1060.000336, 9.999975, 198051, 198051, 0
1070.000427, 10.000091, 197491, 197491, 0
1080.000328, 9.999901, 196277, 196277, 0
1090.000339, 10.000011, 198981, 198981, 0
1100.000384, 10.000045, 199831, 199831, 0
1110.000357, 9.999973, 194923, 194923, 0
1120.000397, 10.00004, 197644, 197644, 0
1130.000351, 9.999954, 204797, 204797, 0
1140.000335, 9.999984, 203325, 203325, 0
1150.000351, 10.000016, 197657, 197657, 0
1160.000369, 10.000018, 198470, 198470, 0
1170.000346, 9.999977, 194937, 194937, 0
1180.000379, 10.000033, 197228, 197228, 0
1190.000336, 9.999957, 198031, 198031, 0
1200.000344, 10.000008, 196500, 196500, 0
1210.000373, 10.000029, 196991, 196991, 0
1220.000339, 9.999966, 198537, 198537, 0
