elapsed, window, n, min, mean, median, 95th, 99th, 99_9th, max, errors
10.000337, 10.000337, 153637, 564, 1937.9, 1146, 4728, 5644, 7762, 16846, 353732
20.000189, 9.999852, 127587, 566, 1656.2, 1215, 3973, 5392, 7847, 12365, 453340
30.000259, 10.00007, 127053, 569, 1798.8, 1239, 4381, 6840, 9986, 14087, 409377
40.000381, 10.000122, 125708, 531, 1747.1, 1245, 4316, 5927, 8451, 20350, 432936
50.000209, 9.999828, 128643, 546, 1864.4, 1252, 4601, 6146, 10705, 25155, 402605
60.000293, 10.000084, 115025, 579, 1757.0, 1252, 4264, 6239, 9019, 18720, 433780
70.000157, 9.999864, 127397, 555, 1792.8, 1243, 4438, 5959, 8778, 14397, 420094
80.000246, 10.000089, 129634, 560, 1882.1, 1235, 4723, 6850, 10054, 13816, 405684
