elapsed, window, total, successful, failed
9.999892, 9.999892, 208887, 208887, 0
20.000479, 10.000587, 193400, 193400, 0
30.000474, 9.999995, 195123, 195123, 0
40.000498, 10.000024, 194202, 194202, 0
50.000465, 9.999967, 190735, 190735, 0
60.000484, 10.000019, 192090, 192090, 0
70.000464, 9.99998, 192568, 192568, 0
80.000536, 10.000072, 190165, 190165, 0
90.000488, 9.999952, 192528, 192528, 0
100.000505, 10.000017, 191467, 191467, 0
110.000487, 9.999982, 187337, 187337, 0
120.000467, 9.99998, 193519, 193519, 0
130.000472, 10.000005, 190611, 190611, 0
140.000488, 10.000016, 189009, 189009, 0
150.000489, 10.000001, 192204, 192204, 0
160.000479, 9.99999, 192113, 192113, 0
170.000476, 9.999997, 189081, 189081, 0
180.000496, 10.00002, 192669, 192669, 0
190.000483, 9.999987, 192561, 192561, 0
200.00053, 10.000047, 189993, 189993, 0
210.000501, 9.999971, 192938, 192938, 0
220.000513, 10.000012, 191611, 191611, 0
230.000518, 10.000005, 189505, 189505, 0
240.000509, 9.999991, 192100, 192100, 0
250.000477, 9.999968, 191557, 191557, 0
260.000462, 9.999985, 187465, 187465, 0
270.000469, 10.000007, 193612, 193612, 0
280.000467, 9.999998, 191015, 191015, 0
290.000465, 9.999998, 188715, 188715, 0
300.000479, 10.000014, 190928, 190928, 0
310.000478, 9.999999, 192347, 192347, 0
320.000491, 10.000013, 187841, 187841, 0
330.000514, 10.000023, 192612, 192612, 0
340.000475, 9.999961, 193391, 193391, 0
350.000494, 10.000019, 187354, 187354, 0
360.000465, 9.999971, 191941, 191941, 0
370.000467, 10.000002, 199532, 199532, 0
380.000499, 10.000032, 187431, 187431, 0
390.000526, 10.000027, 190789, 190789, 0
400.000475, 9.999949, 193523, 193523, 0
410.000485, 10.00001, 189097, 189097, 0
420.000505, 10.00002, 192342, 192342, 0
430.000476, 9.999971, 191948, 191948, 0
440.000469, 9.999993, 187588, 187588, 0
450.000519, 10.00005, 191883, 191883, 0
460.000468, 9.999949, 201735, 201735, 0
470.000481, 10.000013, 172032, 172032, 0
480.000477, 9.999996, 193639, 193639, 0
490.000473, 9.999996, 192480, 192480, 0
500.000474, 10.000001, 189280, 189280, 0
510.000492, 10.000018, 192391, 192391, 0
520.000469, 9.999977, 191197, 191197, 0
530.000501, 10.000032, 185418, 185418, 0
540.000484, 9.999983, 192266, 192266, 0
550.000489, 10.000005, 193880, 193880, 0
560.000487, 9.999998, 188823, 188823, 0
570.000483, 9.999996, 191971, 191971, 0
580.000476, 9.999993, 190783, 190783, 0
590.00047, 9.999994, 189249, 189249, 0
600.000487, 10.000017, 193935, 193935, 0
610.00048, 9.999993, 192227, 192227, 0
620.000522, 10.000042, 189650, 189650, 0
630.000479, 9.999957, 192067, 192067, 0
640.000518, 10.000039, 192779, 192779, 0
650.000475, 9.999957, 189087, 189087, 0
660.000473, 9.999998, 190748, 190748, 0
670.000476, 10.000003, 192212, 192212, 0
680.000479, 10.000003, 188676, 188676, 0
690.000463, 9.999984, 192838, 192838, 0
700.000497, 10.000034, 191944, 191944, 0
710.000481, 9.999984, 190401, 190401, 0
720.000497, 10.000016, 191685, 191685, 0
730.00048, 9.999983, 192110, 192110, 0
740.000465, 9.999985, 189280, 189280, 0
750.000491, 10.000026, 191387, 191387, 0
760.000468, 9.999977, 194010, 194010, 0
770.000478, 10.00001, 187231, 187231, 0
