elapsed, window, total, successful, failed
10.000042, 10.000042, 244614, 244614, 0
20.000623, 10.000581, 223823, 223823, 0
30.000598, 9.999975, 218433, 218433, 0
40.000628, 10.00003, 221430, 221430, 0
50.000629, 10.000001, 220038, 220038, 0
60.000611, 9.999982, 215709, 215709, 0
70.000638, 10.000027, 219694, 219694, 0
80.000597, 9.999959, 219661, 219661, 0
90.000654, 10.000057, 213075, 213075, 0
100.000595, 9.999941, 221001, 221001, 0
110.000597, 10.000002, 219829, 219829, 0
120.000607, 10.00001, 212926, 212926, 0
130.000607, 10.0, 220228, 220228, 0
140.000606, 9.999999, 221076, 221076, 0
150.000665, 10.000059, 213096, 213096, 0
160.000612, 9.999947, 220677, 220677, 0
170.000661, 10.000049, 221512, 221512, 0
180.000629, 9.999968, 214973, 214973, 0
190.000623, 9.999994, 220234, 220234, 0
200.000612, 9.999989, 220577, 220577, 0
210.000595, 9.999983, 213791, 213791, 0
220.000638, 10.000043, 220136, 220136, 0
230.00063, 9.999992, 220478, 220478, 0
240.000597, 9.999967, 215300, 215300, 0
250.00061, 10.000013, 220895, 220895, 0
260.000624, 10.000014, 219563, 219563, 0
270.000613, 9.999989, 214203, 214203, 0
280.000738, 10.000125, 219445, 219445, 0
290.00069, 9.999952, 219468, 219468, 0
300.00059, 9.9999, 214536, 214536, 0
310.000594, 10.000004, 220596, 220596, 0
320.000612, 10.000018, 219891, 219891, 0
330.000599, 9.999987, 213418, 213418, 0
340.000607, 10.000008, 217564, 217564, 0
350.000623, 10.000016, 222265, 222265, 0
360.000629, 10.000006, 214389, 214389, 0
370.000674, 10.000045, 219824, 219824, 0
380.000634, 9.99996, 221161, 221161, 0
390.00063, 9.999996, 214934, 214934, 0
400.000616, 9.999986, 219384, 219384, 0
410.000593, 9.999977, 220348, 220348, 0
420.000618, 10.000025, 216669, 216669, 0
430.000599, 9.999981, 219173, 219173, 0
440.00061, 10.000011, 219602, 219602, 0
450.000641, 10.000031, 214625, 214625, 0
460.000607, 9.999966, 220074, 220074, 0
470.000605, 9.999998, 219988, 219988, 0
480.000602, 9.999997, 215646, 215646, 0
490.000688, 10.000086, 216684, 216684, 0
500.000646, 9.999958, 221066, 221066, 0
510.000596, 9.99995, 216986, 216986, 0
520.00061, 10.000014, 220427, 220427, 0
530.000591, 9.999981, 218362, 218362, 0
540.000623, 10.000032, 215900, 215900, 0
550.000616, 9.999993, 220903, 220903, 0
560.000615, 9.999999, 221160, 221160, 0
570.000608, 9.999993, 215661, 215661, 0
580.000678, 10.00007, 219764, 219764, 0
590.000595, 9.999917, 222192, 222192, 0
600.000605, 10.00001, 213665, 213665, 0
610.000646, 10.000041, 217983, 217983, 0
620.000615, 9.999969, 222317, 222317, 0
630.000599, 9.999984, 215362, 215362, 0
640.000626, 10.000027, 224498, 224498, 0
650.000589, 9.999963, 217867, 217867, 0
660.0006, 10.000011, 214574, 214574, 0
670.000631, 10.000031, 219690, 219690, 0
680.000609, 9.999978, 220302, 220302, 0
690.000599, 9.99999, 213122, 213122, 0
700.000643, 10.000044, 219497, 219497, 0
710.000598, 9.999955, 220772, 220772, 0
720.000605, 10.000007, 215900, 215900, 0
730.00063, 10.000025, 218655, 218655, 0
740.000592, 9.999962, 219753, 219753, 0
750.00061, 10.000018, 215438, 215438, 0
760.000621, 10.000011, 218801, 218801, 0
770.000612, 9.999991, 219891, 219891, 0
780.000607, 9.999995, 215107, 215107, 0
790.000601, 9.999994, 220245, 220245, 0
800.000658, 10.000057, 219568, 219568, 0
810.000624, 9.999966, 214722, 214722, 0
820.000612, 9.999988, 218924, 218924, 0
830.000621, 10.000009, 219785, 219785, 0
840.000631, 10.00001, 214061, 214061, 0
850.000601, 9.99997, 219009, 219009, 0
860.000604, 10.000003, 221734, 221734, 0
870.000625, 10.000021, 214555, 214555, 0
880.000625, 10.0, 222660, 222660, 0
890.000598, 9.999973, 219803, 219803, 0
900.000637, 10.000039, 214806, 214806, 0
910.000598, 9.999961, 219711, 219711, 0
920.000601, 10.000003, 220673, 220673, 0
930.000594, 9.999993, 215784, 215784, 0
940.000634, 10.00004, 220158, 220158, 0
950.0006, 9.999966, 219776, 219776, 0
960.000628, 10.000028, 215390, 215390, 0
970.000641, 10.000013, 220132, 220132, 0
980.000599, 9.999958, 219366, 219366, 0
990.000657, 10.000058, 214811, 214811, 0
1000.000611, 9.999954, 222455, 222455, 0
1010.000602, 9.999991, 219958, 219958, 0
1020.000608, 10.000006, 214933, 214933, 0
1030.00066, 10.000052, 219358, 219358, 0
1040.000625, 9.999965, 223449, 223449, 0
1050.000611, 9.999986, 222378, 222378, 0
1060.000591, 9.99998, 220725, 220725, 0
1070.000612, 10.000021, 219275, 219275, 0
1080.000629, 10.000017, 216506, 216506, 0
1090.000622, 9.999993, 218893, 218893, 0
1100.000625, 10.000003, 219225, 219225, 0
1110.00062, 9.999995, 216355, 216355, 0
1120.000616, 9.999996, 217611, 217611, 0
1130.000633, 10.000017, 228998, 228998, 0
1140.000621, 9.999988, 195254, 195254, 0
1150.000602, 9.999981, 220715, 220715, 0
1160.000611, 10.000009, 220500, 220500, 0
1170.000616, 10.000005, 214046, 214046, 0
1180.000605, 9.999989, 219772, 219772, 0
1190.000626, 10.000021, 221655, 221655, 0
1200.000618, 9.999992, 214129, 214129, 0
1210.000632, 10.000014, 218659, 218659, 0
1220.000619, 9.999987, 219442, 219442, 0
1230.0006, 9.999981, 216691, 216691, 0
1240.000603, 10.000003, 219970, 219970, 0
1250.000631, 10.000028, 218397, 218397, 0
1260.000606, 9.999975, 216001, 216001, 0
1270.000631, 10.000025, 218190, 218190, 0
1280.000604, 9.999973, 221390, 221390, 0
1290.000598, 9.999994, 216248, 216248, 0
1300.000633, 10.000035, 218599, 218599, 0
1310.000674, 10.000041, 222824, 222824, 0
1320.000607, 9.999933, 214656, 214656, 0
